,comment,position
1759,"['很', '好', '名字', '刻', '的', '也', '很', '满意', '就是', '刚', '拿到', '手', '电脑', '驱动', '有', '问题', '用', '驱动', '人生', '完美', '解决', '客服', '售前', '4', '态度', '很', '好']","920-11-0,2;10120-11-36,45;"
1760,"['质量', '不错', '值得', '推荐', '经常', '光顾', '你', '店', '客服', '一流']","620-11-0,4;10120-11-17,21;920-11-5,9;"
1761,"['大', '品牌', '宝贝', '不错', '店家', '热情', '好评', '五分']",店家热情
1762,"['之前', '就', '有', '买', '过', '金士顿', '的', '产品', '哟', '质量', '都', '是', '不错', '的', '以为', '所有', 'U盘', '都', '能', '支持', '所有', '系统', '哈哈', '没想到', '这个', '不', '支持', 'XP', '系统', '没', '看清楚', '不过', '没关系', '总归', '会', '用到', '的', '但是', '卖家', '说好', '的', '送', '小绳', '呢', '小绳', '都', '没有', '哒']",但是卖家说好的送小绳呢
1763,"['卖家', '服务', '特别', '好', '快递', '出', '了', '问题', '很', '及时', '的', '电话', '联系', '并', '通知', '新换', '的', '快递', '单', '号', '方便', '查询']",卖家服务特别好
1764,"['专门', '查', '了', '下', '是', '正品', '物流', '挺快', '的', '服务', '也', '不错', '挺', '好']",服务也不错
1765,"['店家', '态度', '很', '好', '物流', '也', '很', '及时', '现在', '还', '没用', '等', '用', '了', '很', '好', '的话', '再', '来', '五星', '好评']",店家态度很好
1766,"['商品', '很', '好', '值得', '购买', '售前', '4', '态度', '很', '好', '售前', '4', '态度', '我', '很', '满意']",售前4态度<em>很好
1767,"['产品', '还', '未', '使用', '快递', '挺快', '的', '快递', '态度', '也', '不错', '发票', '客服', '服务态度', '特别', '好']",发票客服服务态度特别好
1768,"['U盘', '很', '小巧', '特别', '精致', '内容', '量', '也', '很大', '买', '的', '16G', '有', '15G', '能用', '客服', '梅', '的', '服务态度', '特别', '好']","920-11-0,5;920-12-11,17;10120-11-30,41;920-11-6,10;"
1769,"['卖家', '很', '好', '很', '耐心', '东西', '也', '不错']",卖家很好
1770,"['给', '个', '好评', '感觉', '还', '不错', '就是', '做', '实验', '的', '时候', '放', '一些', '学习', '资料', '作业', '之类', '的', '16G', '的', '显示', '实际', '是', '14G', '多', '正常', '的', '客服', '也', '非常', '耐心', '的', '解决', '我', '的', '问题']","920-11-0,4;920-12-32,45;920-11-46,49;10120-11-50,64;920-11-5,10;"
1771,"['这', '款', 'U盘', '质量', '很', '好', '价廉物美', '的', '很', '好', '的', '卖家', '服务态度', '很', '好']",卖家服务态度很好
1772,"['卖家', '态度', '很', '好', '快递', '也', '很快', '不过', '这个', '图案', '我', '真的', '不好', '说', '呀', '感觉', '有点', '小', '没', '把', '我', '男神', '的', '帅气', '展现', '出来', '不过', '优盘', '还', '不错']",卖家态度很好
1773,"['1', '两个', 'u', '盘', '都', '完好无损', '很', '好', '2', '服务态度', '极其', '棒', '有', '耐心', '3', '物流', '很', '好', '说', '什么', '时候', '送', '就', '什么', '时候', '送']",服务态度极其棒
1774,"['已', '收货', '客服', '服务态度', '都', '很', '好', '棒棒', '的', '优盘', '使用', '后期', '在', '做', '评价', '应该', '是', '金士顿', '正品', '有', '需要', '会', '再', '来', '的', '五分', '好']",客服服务态度都很好
1775,"['U盘', '看着', '很', '不错', '是', '正品', '物流', '也', '挺快', '的', '店家', '服务态度', '也', '很', '好', '满意']",店家服务态度也很好
1776,"['卖家', '人', '挺', '好', '服务', '非常', '好', '必须', '给', '赞']",服务非常好
1777,"['经测', '达到', '标准', '是', '正品', '宝贝', '跟', '描述', '一样', '不错', '真是', '价廉物美', '卖家', '服务态度', '好', '发货', '迅速', '包装', '认真', '好评', '全', '5', '分', '没有', '想到', '还有', '赠品', '谢谢', '老板', '物流', '快', '服务', '好']",卖家服务态度好 谢老板
1778,"['简单', '快捷', '舒心', '满意', '客服', '贴心', '只此一家']",客服贴心
1779,"['很', '好', '的', '卖家', '发货', '快', '包装', '完好', '很', '好', '用']",很好的卖家
1780,"['U盘', '地', '刻字', '很', '清楚', '20', '版', '做工', '精致', '应该', '是', '正品', '客服', '宏', '服务', '耐心', '和', '准确', '好评']",客服宏服务耐心和准确
1781,"['优盘', '不错', '相信', '正品', '客服', '梅', '服务态度', '很', '好', '非常', '满意']",客服梅服务态度很好
1782,"['很值', '16G', '定做', '还', '赠', '了', '挂绳', '你', '值得', '拥有', 'helliphellip', '卖家', '服务态度', '也', '很', '好', '拍', '错', '了', '两次', '终于', '拍到', '我', '想要', '的', '定做', '物流', '可能', '慢', '一些', '但是', '物流', '也', '还', '可以', 'helliphellip']",卖家服务态度也很好
1783,"['宝贝', '收到', '了', '旗舰店', '的', '品质', '还是', '值得', '信赖', '的', '全金属', '精致', '感', '很', '好', '买', 'U盘', '我', '只认', '金士顿', '老', '品牌', '值得', '信赖']",旗舰店的品质还是值得信赖的 U盘我只认金士
1784,"['昨天', '到', '了', '没空', '去', '拿', '所以', '今天', '才', '拿到', '卖家', '服务态度', '好', 'u', '盘', '也', '很棒', '和', '图', '中', '一样', '我', '很', '喜欢']",卖家服务态度好
1785,"['很', '实用', '同时', '服务态度', '也', '很', '好', '虽然', '有', '一点点', '的', '不尽人意', '但', '总体', '给', '我', '的', '感觉', '是', '很', '好', '的', '只能', '说', '我', '很', '满意', '吧']",同时服务态度也很好
1786,"['绝对', '给', '卖家', '好评', '的', 'U盘', '感觉', '很', '好看', '呢', '而且', '挂绳', '原本', '是', '漏发', '了', '但是', '卖家', '态度', '很', '好', '将', '挂绳', '补发', '给', '我', '了', '真心', '觉得', '卖家', '态度', '很', '好', '物流', '也', '超快', '亲们', '还', '在', '等', '什么', '啊']",绝对给卖家好评的 挂绳原本是漏发了 但是卖家态度很好，将
1787,"['可以', '很', '小巧', '精致', '大', '品牌', '值得', '信赖']",值得信赖
1788,"['产品', '全国', '联保', 'U盘', '五年', '硬盘', '三年', '内存卡', '内存条', '终身', '支持', '7', '天无', '理由', '退换', '15', '天内', '有', '非人', '为', '损坏', '的', '质量', '问题', '我们', '承担', '来回', '运费', '包', '退换', '这是', '温柔', '美丽', '善良', '的', '玲玲', '说', '的', '个人感觉', '还', '不错', '一个', '朋友', '推荐', '的', '他', '以前', '经常', '在', '这家', '店', '拿货', '但是', '他', '说', '物流', '很快', '坑', '了', '我', '一', '逼', '啊', '服务', '还是', '蛮', '不错', '的', '回复', '挺', '及时', '的', '态度', '还', '算', '不错', '还有', '玲玲', '臭美', '哈哈哈哈']",这是温柔美丽善良的玲玲说的 服务还是蛮不错的</em<em>>，回复挺及
1789,"['是', '正品', '真的', '很', '好', '很', '给', '力', '店家', '还', '送', '了', '挂绳', '很', '贴心', '滴', '还有', '呢', '夏天', '客服', '棒棒', '滴', '服务', '太好了', '以后', '还会', '介绍', '给', '朋友', '用', '他们', '家', '的', '东西', '祝', '店家', '产品', '大卖', '呦']",服务太好了
1790,"['还', '不错', '应该', '是', '正品', '就是', '插', '在', 'USB', '接口', '的', '时候', '可能', '会', '有', '一定', '的', '磨损', '不过', '结构设计', '的', '还', '算', '不错', '客服', '萍萍', '人', '很', '好', '哦', '下次', '还会', '光临', '的', 'helliphellip']",客服萍萍人很好哦
1791,"['之前', '在', '淘宝', '上', '买', '的', '16G', '垃圾', 'U盘', '用', '了', '一些', '日子', '突然', '就', '坏', '了', '里面', '的', '文件', '什么', '都', '丢失', '了', '我', '真的', '很', '后悔', '不该', '买', '那种', '便宜', '质量', '又', '不好', '的', '东西', '所以', '我心', '一横', '就', '买', '了', '金士顿', '的', '这个', 'U盘', '就', '怕', '有', '类似', '的', '事情', '在', '发生', '了', '而且', '我', '觉得', '这个', 'U盘', '小巧', '方便', '携带', '还', '送', '了', '挂绳', '客服', '宏', '也', '挺不错', '很', '耐心', '的', '给', '我', '解答', '很多', '问题', '它', '的', '刻字', '我', '也', '挺', '喜欢', '磨砂', '感觉', '这个', 'U盘', '应该', '可以', '用', '很', '久', '了', '值', '了']",客服宏也挺不错
1792,"['一直', '用', '这个', '牌子', '的', '质量', '没话说', '很', '信赖', '这家']","620-11-9,14;10120-11-15,20;"
1793,"['东西', '很漂亮', '发货', '也', '很快', '物流', '也', '快', '老板', '的', '服务', '也', '很', '好']","420-11-12,16;10420-11-6,11;620-11-0,5;10120-11-17,25;"
1794,"['小巧', '精致', '好评', '感谢', '售前', '三', '的', '热情帮助', '～']",感谢售前三的热情帮助
1795,"['U盘', '很', '好', '用', '144G', '的', '感觉', '物美价廉', '客服', '宏', '很', '有', '耐心', '而且', '也好', '逗', '所有', '的', '要求', '差不多', '都', '是', '按', '备注', '来', '的', '很', '棒棒', '哦']",客服宏很有耐心
1796,"['U盘', '小巧', '看起来', '舒服', '应该', '是', '正品', '吧', '挺', '喜欢', '的', '鉴定', '货过', '了', '是', '16G', '没错', '客服', '寅', '服务', '挺', '好', '的', '棒棒', '哒']",客服寅服务挺好的
1797,"['144G', '应该', '是', '标准', '的', '很', '好', '传输速度', '很快', '定制', '字体', '很', '好', '满分', '好评', '客服', '语', '服务', '很', '好', '满分', '赞', '一个', '物流', '快']",服务很好
1798,"['小巧玲珑', '的', '特别', '完美', '喜欢', '这个', '小小的', '东西', '做工', '精细', '卖家', '发货', '很快', '态度', '也好', '大赞']",态度也好
1799,"['实际', '容量', '144G', '很', '小巧', '满意', '服务满意']","920-11-14,16;10120-11-17,21;920-11-10,13;"
1800,"['不错', '物流', '很快', '信赖', 'Kingston']","10120-11-8,18;920-11-0,2;420-11-3,7;"
1801,"['效果', '很', '满意', '特别', '是', '服务', '很', '好', '很', '周到', '是', '我', '想要', '的', '感觉']",特别是服务很好
1802,"['金士顿', '值得', '信赖', 'U盘', '好用', '精巧', '方便']",值得信赖
1803,"['卖家', '发货', '很快', '包装', '都', '是', '用', '气泡', '垫', '包裹', '非常', '用心', '很', '满意']",非常用心
1804,"['小巧', '实用', '有', '个性', '传输速度', '还', '可以', '第一遍', '买', '的', '时候', '地址', '填错', '卖家', '细心', '指导', '处理', '的', '很', '好', '赞赞赞']",卖家细心指导
1805,"['u', '盘', '制作', '的', '很', '精美', '16g', '的', '客服', '江', '的', '服务', '很', '到位', '给', '我', '解释', '各种', '问题', '总之', '全', '五星', '好评']",客服江的服务很到位
1806,"['U盘', '质量', '很', '好', '是', '正品', '美观大方', '性价比', '很', '高', '值得', '拥有', '全', '五星', '好评', '服务态度', '很', '好', '我', '很', '满意']",服务态度很好
1807,"['东西', '很', '好', '物美价廉', '值得', '购买', '特别', '是', '客服', '艳', '服务态度', '很', '好']","10120-11-22,28;620-11-0,4;520-11-5,9;920-11-10,14;10120-12-15,21;"
1808,"['客服', '的', '服务态度', '挺', '好', '的', '物流', '也', '很快', '东西', '小小的', '很', '精致', '很', '喜欢', '内存', '确实', '是', '144g']",客服的服务态度挺好的
1809,"['货巳', '收到', '谢谢', '老板', 'u', '盘', '质量', '超好', '价格', '优惠', '外观', '小而美', '很', '好', '用', '下次', '我', '还要', '买', '你', '的', '东东', '老板', '生意兴隆', '给', '老板', '的', '细心', '服务周到', '最少', '五分', '以上', '物流', '很快', '物流', '五分', '以上']",给老板的细心服务周到最少五分以上
1810,"['挺', '好', '的', '服务', '不错', '刻', '了', '我', '扣扣', '号防', '被', '丢', '老板', '很', '有', '耐心', '挺', '好', 'u', '盘', '自身', '也', '没多大', '问题']",服务不错 了我扣扣号防
1811,"['服务', '很', '好', '优盘', '也', '很', '好', '以后', '还会', '光顾', '的']",服务很好
1812,"['质量', '不错', '服务', '也', '很', '好', '很', '值得']",服务也很好
1813,"['卖家', '态度', '好', '沟通', '愉快', '同事', '介绍', '买', '的', '要是', '外观', '能', '改进', '就', '更好', '了']",卖家态度好
1814,"['挺', '好', '的', '物流', '速度', '可以', '刻字', '也', '很', '好看', '内存', '144', '也', '还', '可以', '是', '正品', '卖家', '服务态度', '很', '好', '很棒']",卖家服务态度很好
1815,"['很', '喜欢', '小巧', '可爱', '字刻', '得', '也', '很', '好', '喜欢', '客服', '萍萍', '人', '特别', '好', '谢谢', '你', '哦', '亲']",客服萍萍人特别好
1816,"['16G', 'U盘', '与', '实际', '的', '144G', '完全一致', '银色', '金属', '漂亮', '大方', '有', '质感', '值得', '拥有', '服务', '热情', '好评']",服务热情
1817,"['很', '喜欢', '物流', '也', '很快', 'U盘', '小小的', '客服', '也', '很', '耐心', '很', '满意']",客服也很耐心
1818,"['快递', '非常', '快', '客服', '态度', '非常', '好', 'ltemgt', '非常', '热情']",客服态度<em>非常好<
1819,"['这是', '第二次', '买', '两次', '物流', '都', '非常', '快', '客服', '服务', '也', '非常', '好', 'u', '盘', '质量', '非常', '好', '必须', '好评']",客服服务也非常好
1820,"['客服', '售前', '3', '服务态度', '很', '好', 'U盘', '也', '很', '不错', '很', '喜欢', '好评']",客服售前3服务态度很好
1821,"['商品', '不错', '我', '很', '喜欢', '服务', '也', '很', '好']","10120-11-10,15;620-11-0,4;920-11-5,9;"
1822,"['是', '正品', '包装', '也好', '价格', '也', '实惠', '服务', '好']","220-11-4,8;10120-11-16,19;520-11-9,14;1020-11-0,3;"
1823,"['客服', '鑫', '棒棒', '哒', '⊙', '﹏', '⊙', '有', '什么', '问题', '都', '给', '我', '解决', '标品', '值得', '信赖', '一直', '用', '金士顿', '前', '一段时间', '等', '着', '用', 'U盘', '买', '了', '个', '本地', '的', '20', '块钱', '8G', '然后', '拉', '了', '个', '3G', '的', '东西', '直接', '烧', '了', '千万', '不能', '贪图', '小便宜', '我', '之前', 'U盘', '里面', '的', '东西', '都', '木有', '了', '哭哭']",标品值得信赖
1824,"['挺', '好', '的', '物流', '速度', '比', '一般', '的', '快', '服务', '也好', '挺']",服务也好
1825,"['货真价实', '实在', '卖家', '好评']",实在卖家
1826,"['快递', '也', '很快', '东西', '很', '不错', '客服', '很', '有', '耐心', '应该', '是', '正品', '无疑', '宝贝', '性价比', '非常', '高', '习惯性', '给', '物流', '服务', '好评', '吧', '物流', '很快', '质量', '还', '不错', '多亏', '了', '店家', '的', '细心', '给', '我', '讲解', '支付宝', '的', '使用', '方法', '真品', '性价比', '很', '高', '物流', '服务态度', '及', '速度', '都', '不错', '还', '包邮']",客服很有耐心 多亏了店家的细心给我讲解支付宝的使用方法
1827,"['优盘', '体积', '比', '想象', '中', '的', '小点', '看起来', '很', '精致', '在', '电脑', '上', '显示', '144G', '感觉', '还', '不错', '点评', '一下', '客服', '萍萍', '态度', '很', '好']",态度很好
1828,"['确实', '很', '好', '不错', '掌柜的', '也', '很', '用心', '谢谢', '了']",掌柜的也很用心
1829,"['我', '很', '满意', '哒', '客服', '态度', '特别', '好', 'u', '盘', '质量', '也', '很', '好', '不', '像', '隔壁', '那家', '卖', 'u', '盘', '的', '质量', '不好', '退', '了', '一次', '发过来', '还是', '一样', '的', '嗯', '气鼓鼓', '这家', 'u', '盘', '真的', '很', '好', '用', '到货', '就试', '了', 'u', '盘', '容量', '确实', '不是', '缩水', '盘', '大家', '可以', '放心', '购买', '哦']",客服态度特别好
1830,"['一', '开始', '插入', '电脑', '没', '反应', '向', '客服', '反映', '了', '情况', '很', '热情', '地', '解释', '然后', '说', '可以', '退款', '后来', '安装', '驱动', '可以', '用', '了', '我', '发现', '一体机', '貌似', '很', '容易', '不认', 'U盘', '要', '用', '驱动', '人生', '装', '驱动', '比较', '好', '驱动', '精灵', '不好', '用']",很热情地解释然后说可以退款
1831,"['很', '小巧', '精致', '很', '喜欢', '质量', '更好', '大', '品牌', '值得', '信赖']","920-11-0,5;620-11-10,14;920-11-6,9;10120-11-15,22;"
1832,"['宝贝', '小巧', '轻便', '很', '好看', '客服', 'ldquo', '梅', 'rdquo', '的', '服务态度', '很', '好', '耐心', '细致', '谢谢']",的服务态度很好
1833,"['实际', '容量', '144g', '货', '收到', '前', '降价', '了', '卖家', '也', '不', '退', '差价', '本来', '打算', '退货', '急用', '算了', '希望', '是', '正品', '耐用', '就', '好', '了', '客服', '艳', '不错', '回复', '很', '及时']",客服艳不错
1834,"['小小的', '东西', '非常', '好用', '一直', '信赖', '这个', '牌子']",一直信赖这个牌子
1835,"['很', '好', 'U盘', '的', '质量', '也', '很', '好', '卖家', '服务态度', '也', '不错', '下次', '还来', '⊙', 'omega', '⊙', '哈哈哈哈']",卖家服务态度也不错
1836,"['小巧', '精致', '态度', '可以']","920-11-0,4;10120-11-5,9;"
1837,"['金属外壳', '小巧', '方便', '携带', '好用', '但', '只有', '144G', '态度', '好']",态度好
1838,"['正品', '行货', '质量', '不错', '好评', '细致', '耐心', '优质服务']",优质服务
1839,"['怕', '病毒', '所以', '重新', '买', '了', '个', '优盘', '备份文件', '跟', '三年', '前', '买', '的', '同款', '感觉', '还', '没有', '之前', '的', '好', '用', '一', '插', '到', '电脑', '上', '就', '特别', '烫', '客服', '说', '是', '金属', '的', '插久', '了', '会', '这样', '可是', '我', '明明', '是', '刚', '插上去', '的', '就', '变得', '特别', '烫', '希望', '耐用', '下单', '前', '客服', '宏', '服务态度', '不错']","10120-11-87,99;920-12-75,81;920-12-37,47;920-12-56,62;10120-12-48,55;"
1840,"['U盘', '很', '好', '小巧玲珑', '刻', '的', '字', '也', '挺不错', '的', '服务', '也', '可以']","920-11-0,4;10120-11-10,23;"
1841,"['够', '晒', '小巧玲珑', '16g', '只', '拥有', '144g', '而已', '但是', '一直', '信赖', '这', '牌子']","10120-11-21,30;"
1842,"['u', '盘', '收到', '了', '正品', '艺术', '签名', '设计', '的', '很棒', '很', '喜欢', '客服', '态度', '也', '特别', '好', '尤其', '是', '语', '客服', '会', '推荐', '给', '朋友', '的']",客服态度也特别好
1843,"['u', '盘', '收到', '发货', '及', '物流', '快', '服务满意', '性能', '良好', '可', '在', '电视', '及', '数字', '相框', '播放', '功能', '更', '全面', '了', '物有所值', '非常', '满意']",服务满意
1845,"['好用', '小巧', '精致', '店家', '送', '鼠标垫', '很', '贴心']","920-11-0,2;10120-11-3,16;"
1846,"['挺', '好', '的', '小巧', '方便', '大', '品牌', '值得', '信赖']","920-11-0,3;10120-11-9,16;920-11-4,8;"
1847,"['小小的', '挺', '好看', '的', '实际', '内存', '144G', '可能', '一', '开始', '用', '有点', '慢', '后来', '就', '好', '了', '谢谢', '客服', '宏', '的', '耐心', '解答']",谢谢客服宏的耐心解答
1848,"['很', '不错', '就是', '16G', '的', '才', '有', '14', '点多', 'G', '而且', '插进', '电脑', '没过多久', '就', '会', '开始', '发烫', '但是', '问', '了', '问', '客服', '说', '属', '正常', '现象', '唉']",但是问了问客服说属正常现象
1849,"['不', '知道', '怎么', '说', '商品', '标的', '是', '16g', '实际', '只有', '14g', '问', '卖家', '卖家', '说', '是', '正常', '的', '如果', '是', '正常', '的', '就', '不要', '把', '14g', '写成', '16g', '来', '销售', '明显', '是', '欺骗', '消费者']",问卖家卖家说是正常的
1850,"['卖家', '很', '贴心', '之前', '收货', '地址', '写错', '了', '东西', '都', '递', '到', '了', '通知', '店家', '改', '地址', '店家', '很', '爽快', '很快', '就', '重新', '投递', '了', '已', '收到', '东西', '很漂亮', '小巧玲珑']",卖家很贴心 了通知店家
1851,"['宝贝', '很', '好', '小巧', '、', '漂亮', '店家', '的', '艺术', '刻字', '我', '很', '喜欢', '以后', '再也不会', '弄', '不', '清楚', '是', '谁', '的', 'U盘', '啦']",店家的艺术刻字我很喜欢
1852,"['一直', '信任', '金士顿', '前前后后', '买', '了', '十几个', '了', '以前', '买', '的', '大都', '是', '4g', '、', '8g', '的', '这次', '前', '2', '个', '16g', '的', '不', '知道', '什么', '原因', '放', '不', '出来', '商家', '很', '爽快', '地', '退货', '退款', '了', '所以', '又', '买', '了', '2', '个', '跟', '家里', '原先', '的', '一模一样', '的', '拿', '回来', '就', '用', '上', '了', '还有', '一个', '放着', '备用', '全', '5', '分', '好评', '满意']",商家很爽快地退货退款了
1853,"['东西', '外观', '不错', '重点', '是', '物流', '很快', '物流', '没得说', '服务态度', '很', '好']",服务态度很好
1854,"['实际', '是', '144G', '还是', '比较', '信赖', '这个', '牌子', '的', '物流', '也', '比较', '快']",还是比较信赖这个牌子的
1855,"['好评', '做工', '精致', '质量', '很', '好', '快递', '速度', '很快', '客服', '态度', '好', '值得', '购买', '习惯', '好评']",客服态度好
1856,"['老店', '挺', '好', '值得', '信赖', '比买', '缩水', '便宜', '的', '好多', '了']",值得信赖
1857,"['小巧', '精致', '设计', '独特', '完美', '读写', '数据', '快', '图案', '设计', '很漂亮', '用', '了', '一个', '星期', '没', '发现', '有', '问题', '质量', '非常', '很', '好', '相信', '品牌', '的', '力量', '发货', '快', '服务', '好']",服务好
1858,"['第一次', '购买', '感觉', '棒棒', '哒', '很', '小巧', '用来', '车上', '听歌', '的', '刚好', '合适', '客服', '也', '很', '细心', '的', '回复', '问题', '打算', '再', '入手', '一个', '用来', '存', '文件', '的']",客服也很细心的回复问题
1859,"['之前', '就', '了解', '过', '金士顿', '感觉', '还', '不错', '这次', '买', '完后', '发现', '质量', '真心', '可以', '而且', '客服', '艳', '也', '非常', '的', '负责', '热情', '五星', '好评']",而且客服艳也非常的负责 热情
1860,"['客服', '静', '解释', '的', '很', '仔细', '态度', '很', '好', '点赞']",客服静解释的很仔细 态度很好
1861,"['好', '的', '很', '满意', '买', '了', '好', '几次', '了', '就是', '比较', '信赖', '金士顿']","920-11-0,2;920-11-3,6;10120-11-14,23;"
1862,"['前男友', '用', '的', '这个', '正好', '要换', 'u', '盘', '所以', '我', '也', '买', '了', '还', '不错', '吧', '如果', '不是', '他', '有', '一模一样', '的', '我', '或许', '也', '不', '买', '但是', '他', '刚好', '有', '就', '买', '啦', '凑个', '情侣', '款', '然而', '还是', '分手', '了', '不过', '我', '之前', '的', 'U盘', '也', '是', '金士顿', '用', '了', '好些', '年', '了', '非常', '信赖']","10120-11-88,92;920-11-43,52;"
1863,"['一个', '被', '压扁', '的', 'u', '盘', '服务', '不错', '一直', '说', '帮', '我', '核实', '但是', '太', '拖沓', '了', '我', '就', '自己', '拿', '锤子', '给', '它', '锤', '正', '了', '但是', '改变', '不了', '寄过来', '是', '个', '压扁', '的', 'u', '盘', '的', '事实']",服务不错
1864,"['不错', '不错', '可以信赖']","10120-11-0,8;"
1865,"['商品质量', '好', '老板', '梅', '服务态度', '好', '物流', '公司', '运输', '速度', '快', '又', '一次', '满意', '网购']",梅服务态度好
1866,"['用', '了', '一段时间', '了', '感觉', '还', '可以', '毕竟', '是', '20', '接口', '的', 'U盘', '比', '一般', '的', '都', '要', '小', '这点', '比较', '好', '上面', '的', '图案', '也', '好看', 'U盘', '挺', '稳定', '的', '卖家', '也', '很', '热情']",卖家也很热情
1867,"['发货', '速度', '快用', '着', '也', '不错', '客服', '江', '服务', '还', '可以', '就是', '太高冷', '了', '然后', '那个', '姓氏', '图腾', '没有', '我', '的', '姓', '我', '有点', '小', '意见', '应该', '把', '图纸', '放', '商品', '详情', '里', '不然', '影响', '购买', '心情']",客服江服务还可以
1868,"['东西', '不错', '第二次', '买', '了', '去年', '买', '的', '时候', '还', '不能', '设计', '签名', '那些', '这次', '送人', '的', '刻', '的', '个性', '签名', '挺', '好看', '的', '没试', '传输速度', '好', '品质', '值得', '信赖', '应该', '不错']",值得信赖
1870,"['东西', '还好', '习惯', '好评', '朋友', '说', '我', '买', '贵', '了', '不过', '自己', '感觉', '还', '不错', '另外', '语', '客服', '服务', '不错', '的', '点个', '赞']",另外语客服服务不错的
1871,"['收到', 'u', '盘', '了', '跟', '描述', '一样', '也', '送', '了', '我', '想要', '的', '颜色', '的', '挂绳', '客服', '态度', '很', '热情', 'u', '盘', '内存', '也', '没错', '很', '满意', '的', '一次', '购物', '接下来', '其余', '的', '使用', '情况', '我会', '继续', '追评']",客服态度很热情
1872,"['U盘', '144', '挂绳', '质量', '也', '太差', '了', '吧', '虽然', '是', '赠品', '还是', '要', '用心', '做', '吧', '物流', '但是', '挺快', '的']",虽然是赠品还是要用心做吧
1873,"['第三次', '购买', '了', '这次', '帮', '同事', '买', '的', '质量', '一直', '很棒', '客服', '宏', '很', '有', '耐心', '我会', '一直', '关注', '金士顿', '的']",客服宏很有耐心
1874,"['样子', '很', '好看', '容量', '也', '可以', '金士顿', '值得', '信赖']","10120-11-0,17;"
1875,"['东西', '不错', '但是', '挂绳', '没有', '虽然', '我', '没', '当时', '就', '联系', '店主', '但是', '店主', '对', '这事', '感觉', '像是', '甩锅', '给', '我', '一样', '我', '也', '是', '无语', '东西', '不', '全怪', '我', '喽']",但是店主对这事感觉像是甩锅给我一样
1876,"['东西', '很棒', '的', '之前', '那个', '弄', '丢', '了', '又', '买', '了', '一个', '一模一样', '的', '信赖', '他家', '的']","10120-11-25,30;920-11-14,24;620-11-0,5;"
1877,"['第二次', '购买', '了', '很', '好', '用', '质量', '放心', '外观', '漂亮', '服务态度', '热情周到', '丽', '客服', '服务', '棒棒', '哒']",服务态度热情周到
1878,"['送货', '及时', '服务', '沟通', '顺畅', '个性', '定制', '版', '价格比', '普通', '版', '有点', '小贵', '东西', '还是', '挺好用', '的', '点个', '赞']",服务沟通顺畅
1879,"['第一个', '有', '问题', '卖家', '给', '换', '新', '了', '用', '几天', '再', '来', '评论']",卖家给换新了
1880,"['宝贝', '到', '使用', '过程', '中盘', '体微', '热', '很', '担心', '会', '不会', '烧掉', '咨询', '客服', '是', '正常', '现象', '官方', '店', '很', '相信', '品质', '购买', '后', '心情', '有龄', '落差']",咨询客服是正常现象
1881,"['昨天', '买', '的', '今天', '到', '的', '物流', '挺快', '的', '客服', '姜', '服务态度', '挺', '好', '的']","420-11-9,14;10120-11-15,25;"
1882,"['到手', '的', '感觉', '还是', '不错', '的', '跟', '图片', '一样', '的', '金斯顿', '的', '牌子', '还是', '能够', '信赖', '的', '就是', '物流', '慢']",金斯顿的牌子还是能够信赖的
1883,"['客服', '很', '不错', '很', '好', '非常', '棒', '快递', '比较', '快刻', '的', '字', '也', '比较', '好', '就是', '文件', '传输速度', '好慢', '建议', '那些', '追求', '高速度', '的', '朋友', '不要', '买', '这款', '不然', '你', '会', '疯', '掉', '主要', '是', '比较', '好看', '拿来', '收藏', '还', '不错']",客服很不错
1884,"['很棒', '的', 'U盘', '只', '信赖', '官方', '的', '实际', '内存', '144', '希望', '能', '多用', '些', '年']",只信赖官方的
1885,"['拿到', '手', '发现', '是', '20', '瞬间', '懵', '逼', '冲着', '30', '买', '的', '一次', '买', '了', '2', '个', '这次', '依旧', '给', '老板', '个', '好评', '吧', '希望', '老板', '下次', '可以', '标明', '只', '支持', '20']",一次买了2个这次依旧给老板个好评吧
1886,"['物流', '快', '价格便宜', '质量', '好', '服务态度', '好']","620-11-9,12;520-11-4,8;10120-11-13,18;420-11-0,3;"
1887,"['学校', '包裹', '太多', '没', '找到', '店家', '服务态度', '很', '好试', '了', '一下', '优盘', '不错']",店家服务态度很好
1888,"['还', '没用', '效果', '不', '知道', '不过', '外形', '简洁', '大方', '客服', '寅', '很', '有', '耐心', '不错']",客服寅很有耐心
1889,"['推荐', '大家', '不要', '刻字', '效果', '并', '不好', '不过', '客服', '的', '态度', '没话说']","920-11-0,8;620-13-9,14;10120-11-15,25;"
1891,"['挺棒', '哒', '客服', '也', '很', '有', '耐心', '在', '电脑', '上', '显示', '144G', '内存', '相差', '不', '大']",客服也很有耐心
1892,"['单位', '一起', '购买', '的', '服务', '很', '周到', '最', '主要', '是', '发货', '快', '质量', '好']",服务很周到
1893,"['好先', '好评', '还', '没', '送', '物主', '以前', '的', '两个', '用', '着', '不错', '服务', '较', '好', '但', '应该', '更', '多', '的', '为', '客户', '着想']",服务较好
1894,"['U盘', '很', '不错', '跟', '我', '丢失', '那个', '一模一样', '外观', '简洁', '大方', '可以', '的', '服务', '很', '好', '快递', '很快']",服务很好
